Date,Open,High,Low,Close,Adj Close,Volume
2023-10-10,6175.000000,6175.000000,6050.000000,6050.000000,5458.248047,36797700
2023-10-11,6075.000000,6125.000000,6050.000000,6050.000000,5458.248047,45959600
2023-10-12,6000.000000,6025.000000,5950.000000,5950.000000,5456.414063,71954600
2023-10-13,6000.000000,6025.000000,5950.000000,5975.000000,5479.339844,32794800
2023-10-16,5925.000000,5975.000000,5825.000000,5850.000000,5364.709473,52414600
2023-10-17,5875.000000,5925.000000,5850.000000,5850.000000,5364.709473,40295600
2023-10-18,5850.000000,6000.000000,5825.000000,5825.000000,5341.783203,53751300
2023-10-19,5825.000000,5850.000000,5700.000000,5725.000000,5250.078613,60258300
2023-10-20,5675.000000,5750.000000,5650.000000,5700.000000,5227.152832,56606100
2023-10-23,5725.000000,5750.000000,5600.000000,5600.000000,5135.448242,57516800
2023-10-24,5600.000000,5850.000000,5600.000000,5800.000000,5318.857422,57283100
2023-10-25,5825.000000,5925.000000,5775.000000,5775.000000,5295.931152,51542400
2023-10-26,5775.000000,5800.000000,5675.000000,5725.000000,5250.078613,18969800
2023-10-27,5750.000000,5775.000000,5725.000000,5725.000000,5250.078613,35328800
2023-10-30,5750.000000,5825.000000,5675.000000,5800.000000,5318.857422,17820800
2023-10-31,5850.000000,5900.000000,5775.000000,5775.000000,5295.931152,46118000
2023-11-01,5900.000000,6000.000000,5800.000000,5800.000000,5318.857422,91836500
2023-11-02,5850.000000,5900.000000,5800.000000,5800.000000,5318.857422,46166200
2023-11-03,5850.000000,5925.000000,5825.000000,5900.000000,5410.561523,43395900
2023-11-06,5925.000000,5950.000000,5900.000000,5925.000000,5433.487793,29757300
2023-11-07,5925.000000,5950.000000,5775.000000,5825.000000,5341.783203,30298200
2023-11-08,5800.000000,5825.000000,5675.000000,5725.000000,5250.078613,38367700
2023-11-09,5775.000000,5825.000000,5725.000000,5750.000000,5273.004883,20420100
2023-11-10,5725.000000,5775.000000,5725.000000,5775.000000,5295.931152,15229800
2023-11-13,5825.000000,5825.000000,5650.000000,5650.000000,5181.300293,24673700
2023-11-14,5675.000000,5725.000000,5650.000000,5675.000000,5204.226563,12066000
2023-11-15,5750.000000,5850.000000,5700.000000,5750.000000,5273.004883,34814300
2023-11-16,5750.000000,5825.000000,5725.000000,5825.000000,5341.783203,17422800
2023-11-17,5800.000000,5825.000000,5700.000000,5700.000000,5227.152832,27116700
2023-11-20,5725.000000,5850.000000,5700.000000,5800.000000,5318.857422,22940000
2023-11-21,5800.000000,5850.000000,5750.000000,5775.000000,5295.931152,17153300
2023-11-22,5775.000000,5775.000000,5650.000000,5675.000000,5204.226563,36329500
2023-11-23,5675.000000,5725.000000,5675.000000,5700.000000,5227.152832,43425400
2023-11-24,5700.000000,5750.000000,5700.000000,5725.000000,5250.078613,9347300
2023-11-27,5725.000000,5750.000000,5600.000000,5625.000000,5158.374512,63360900
2023-11-28,5675.000000,5675.000000,5550.000000,5550.000000,5089.596191,86907600
2023-11-29,5600.000000,5650.000000,5525.000000,5525.000000,5066.669922,75070800
2023-11-30,5575.000000,5575.000000,5400.000000,5400.000000,4952.039551,161684600
2023-12-01,5450.000000,5750.000000,5450.000000,5750.000000,5273.004883,145374400
2023-12-04,5750.000000,5825.000000,5725.000000,5750.000000,5273.004883,57590700
2023-12-05,5775.000000,5800.000000,5675.000000,5725.000000,5250.078613,25787200
2023-12-06,5700.000000,5825.000000,5700.000000,5725.000000,5250.078613,41363700
2023-12-07,5750.000000,5750.000000,5600.000000,5675.000000,5204.226563,40599000
2023-12-08,5675.000000,5700.000000,5625.000000,5675.000000,5204.226563,26972000
2023-12-11,5650.000000,5675.000000,5525.000000,5600.000000,5135.448242,39510200
2023-12-12,5675.000000,5675.000000,5550.000000,5575.000000,5112.521973,19272900
2023-12-13,5550.000000,5600.000000,5525.000000,5525.000000,5066.669922,31196600
2023-12-14,5600.000000,5650.000000,5575.000000,5625.000000,5158.374512,65510200
2023-12-15,5625.000000,5700.000000,5600.000000,5650.000000,5181.300293,93580400
2023-12-18,5650.000000,5650.000000,5550.000000,5600.000000,5135.448242,39134200
2023-12-19,5625.000000,5650.000000,5600.000000,5625.000000,5158.374512,33668300
2023-12-20,5650.000000,5700.000000,5625.000000,5625.000000,5158.374512,27178500
2023-12-21,5600.000000,5600.000000,5475.000000,5550.000000,5089.596191,114749900
2023-12-22,5550.000000,5600.000000,5500.000000,5550.000000,5089.596191,38055800
2023-12-27,5550.000000,5575.000000,5500.000000,5550.000000,5089.596191,34332400
2023-12-28,5575.000000,5600.000000,5550.000000,5600.000000,5135.448242,31643200
2023-12-29,5600.000000,5675.000000,5575.000000,5650.000000,5181.300293,36245000
2024-01-02,5625.000000,5700.000000,5575.000000,5700.000000,5227.152832,36479600
2024-01-03,5700.000000,5700.000000,5600.000000,5600.000000,5135.448242,37187300
2024-01-04,5600.000000,5750.000000,5600.000000,5700.000000,5227.152832,52008000
2024-01-05,5725.000000,5750.000000,5625.000000,5625.000000,5158.374512,39167600
2024-01-08,5625.000000,5675.000000,5550.000000,5575.000000,5112.521973,39614600
2024-01-09,5600.000000,5600.000000,5525.000000,5575.000000,5112.521973,36777600
2024-01-10,5500.000000,5575.000000,5450.000000,5525.000000,5066.669922,75423900
2024-01-11,5550.000000,5625.000000,5525.000000,5550.000000,5089.596191,39941000
2024-01-12,5550.000000,5625.000000,5550.000000,5600.000000,5135.448242,28821000
2024-01-15,5600.000000,5600.000000,5500.000000,5525.000000,5066.669922,79502600
2024-01-16,5525.000000,5525.000000,5475.000000,5500.000000,5043.743652,44840900
2024-01-17,5500.000000,5525.000000,5350.000000,5400.000000,4952.039551,114587100
2024-01-18,5400.000000,5400.000000,5325.000000,5375.000000,4929.113281,71517600
2024-01-19,5375.000000,5400.000000,5300.000000,5350.000000,4906.187012,52865000
2024-01-22,5350.000000,5425.000000,5225.000000,5225.000000,4791.556641,169967200
2024-01-23,5150.000000,5200.000000,5075.000000,5125.000000,4699.852051,176612600
2024-01-24,5150.000000,5175.000000,4980.000000,5075.000000,4654.000000,246293300
2024-01-25,5075.000000,5150.000000,5025.000000,5050.000000,4631.073730,81025300
2024-01-26,5050.000000,5075.000000,4990.000000,5075.000000,4654.000000,71861600
2024-01-29,5075.000000,5075.000000,4910.000000,4930.000000,4521.028809,132819200
2024-01-30,4920.000000,5175.000000,4900.000000,5100.000000,4676.926270,165689300
2024-01-31,5125.000000,5150.000000,5050.000000,5125.000000,4699.852051,79343600
2024-02-01,5100.000000,5175.000000,5075.000000,5125.000000,4699.852051,55358600
2024-02-02,5150.000000,5325.000000,5125.000000,5325.000000,4883.261230,104840200
2024-02-05,5325.000000,5350.000000,5150.000000,5175.000000,4745.704590,88826000
2024-02-06,5175.000000,5275.000000,5150.000000,5250.000000,4814.482910,46257400
2024-02-07,5250.000000,5325.000000,5250.000000,5325.000000,4883.261230,68376900
2024-02-12,5300.000000,5350.000000,5225.000000,5300.000000,4860.334961,80552600
2024-02-13,5300.000000,5300.000000,5150.000000,5200.000000,4768.630371,63689100
2024-02-15,5325.000000,5325.000000,5075.000000,5125.000000,4699.852051,124120800
2024-02-16,5125.000000,5200.000000,5100.000000,5200.000000,4768.630371,75502700
2024-02-19,5200.000000,5250.000000,5075.000000,5125.000000,4699.852051,89709800
2024-02-20,5125.000000,5250.000000,5125.000000,5200.000000,4768.630371,41623800
2024-02-21,5200.000000,5300.000000,5175.000000,5250.000000,4814.482910,68374800
2024-02-22,5275.000000,5300.000000,5275.000000,5275.000000,4837.408691,41938600
2024-02-23,5250.000000,5275.000000,5100.000000,5125.000000,4699.852051,81214600
2024-02-26,5150.000000,5200.000000,5075.000000,5125.000000,4699.852051,50291500
2024-02-27,5125.000000,5175.000000,5050.000000,5175.000000,4745.704590,46555200
2024-02-28,5325.000000,5425.000000,5200.000000,5225.000000,4791.556641,216020000
2024-02-29,5250.000000,5300.000000,5200.000000,5225.000000,4791.556641,85412900
2024-03-01,5225.000000,5275.000000,5150.000000,5225.000000,4791.556641,64835200
2024-03-04,5250.000000,5275.000000,5175.000000,5200.000000,4768.630371,57118400
2024-03-05,5225.000000,5225.000000,5100.000000,5100.000000,4676.926270,53172900
2024-03-06,5125.000000,5200.000000,5100.000000,5175.000000,4745.704590,29210000
2024-03-07,5175.000000,5200.000000,5100.000000,5125.000000,4699.852051,55244400
2024-03-08,5150.000000,5175.000000,5125.000000,5150.000000,4722.778320,39983000
2024-03-13,5150.000000,5200.000000,5125.000000,5150.000000,4722.778320,63672300
2024-03-14,5175.000000,5300.000000,5150.000000,5275.000000,4837.408691,79465800
2024-03-15,5300.000000,5300.000000,5175.000000,5175.000000,4745.704590,164222200
2024-03-18,5200.000000,5250.000000,5150.000000,5150.000000,4722.778320,50943600
2024-03-19,5150.000000,5250.000000,5150.000000,5225.000000,4791.556641,48398600
2024-03-20,5225.000000,5275.000000,5225.000000,5275.000000,4837.408691,56191300
2024-03-21,5300.000000,5400.000000,5275.000000,5350.000000,4906.187012,67351800
2024-03-22,5375.000000,5375.000000,5325.000000,5375.000000,4929.113281,46341000
2024-03-25,5425.000000,5425.000000,5325.000000,5350.000000,4906.187012,39759600
2024-03-26,5375.000000,5375.000000,5250.000000,5300.000000,4860.334961,57175300
2024-03-27,5300.000000,5325.000000,5250.000000,5275.000000,4837.408691,47174800
2024-03-28,5275.000000,5275.000000,5100.000000,5150.000000,4722.778320,107123600
2024-04-01,5175.000000,5225.000000,5150.000000,5200.000000,4768.630371,42828200
2024-04-02,5225.000000,5275.000000,5175.000000,5275.000000,4837.408691,41029100
2024-04-03,5275.000000,5275.000000,5200.000000,5250.000000,4814.482910,39260600
2024-04-04,5250.000000,5250.000000,5150.000000,5175.000000,4745.704590,48395600
2024-04-05,5150.000000,5325.000000,5150.000000,5275.000000,4837.408691,59190300
2024-04-16,5175.000000,5225.000000,5100.000000,5100.000000,4676.926270,137258300
2024-04-17,5150.000000,5175.000000,5100.000000,5125.000000,4699.852051,47211000
2024-04-18,5150.000000,5150.000000,5050.000000,5100.000000,4676.926270,81583700
2024-04-19,5050.000000,5075.000000,4870.000000,4900.000000,4493.517090,185008500
2024-04-22,4940.000000,4990.000000,4940.000000,4950.000000,4539.369629,57689200
2024-04-23,4990.000000,5075.000000,4990.000000,5025.000000,4608.147949,49438000
2024-04-24,5000.000000,5050.000000,4910.000000,4910.000000,4502.687500,65796800
2024-04-25,4910.000000,4980.000000,4910.000000,4950.000000,4539.369629,52139300
2024-04-26,4980.000000,4980.000000,4880.000000,4880.000000,4475.176270,70877700
2024-04-29,4920.000000,5050.000000,4900.000000,5025.000000,4608.147949,68303100
2024-04-30,5050.000000,5225.000000,4980.000000,5150.000000,4722.778320,142632100
2024-05-02,5225.000000,5275.000000,5175.000000,5175.000000,4745.704590,100889100
2024-05-03,5225.000000,5250.000000,5200.000000,5225.000000,4791.556641,44094400
2024-05-06,5250.000000,5250.000000,5075.000000,5100.000000,4676.926270,70400000
2024-05-07,5100.000000,5125.000000,5025.000000,5050.000000,4631.073730,58780600
2024-05-08,5075.000000,5150.000000,5000.000000,5125.000000,4699.852051,86738900
2024-05-13,5150.000000,5175.000000,5075.000000,5075.000000,4654.000000,143316000
2024-05-14,4680.000000,4690.000000,4580.000000,4580.000000,4580.000000,264535600
2024-05-15,4570.000000,4620.000000,4530.000000,4530.000000,4530.000000,109962400
2024-05-16,4590.000000,4720.000000,4540.000000,4710.000000,4710.000000,149039700
2024-05-17,4710.000000,4810.000000,4690.000000,4800.000000,4800.000000,101492400
2024-05-20,4800.000000,4830.000000,4730.000000,4740.000000,4740.000000,58021800
2024-05-21,4750.000000,4770.000000,4700.000000,4700.000000,4700.000000,57558000
2024-05-22,4720.000000,4730.000000,4700.000000,4710.000000,4710.000000,25932300
2024-05-27,4700.000000,4720.000000,4550.000000,4550.000000,4550.000000,86050000
2024-05-28,4560.000000,4600.000000,4510.000000,4510.000000,4510.000000,42542400
2024-05-29,4800.000000,4800.000000,4370.000000,4460.000000,4460.000000,148814900
2024-05-30,4450.000000,4450.000000,4310.000000,4320.000000,4320.000000,112636300
2024-05-31,4340.000000,4370.000000,4290.000000,4290.000000,4290.000000,144592700
2024-06-03,4330.000000,4530.000000,4330.000000,4500.000000,4500.000000,77444200
2024-06-04,4510.000000,4630.000000,4480.000000,4580.000000,4580.000000,92676800
2024-06-05,4560.000000,4640.000000,4550.000000,4600.000000,4600.000000,65856400
2024-06-06,4620.000000,4620.000000,4530.000000,4560.000000,4560.000000,43632400
2024-06-07,4550.000000,4570.000000,4530.000000,4560.000000,4560.000000,34027900
2024-06-10,4560.000000,4560.000000,4500.000000,4510.000000,4510.000000,19932200
2024-06-11,4500.000000,4500.000000,4350.000000,4350.000000,4350.000000,71234400
2024-06-12,4350.000000,4410.000000,4290.000000,4360.000000,4360.000000,65665400
2024-06-13,4410.000000,4480.000000,4400.000000,4460.000000,4460.000000,55824400
2024-06-14,4480.000000,4530.000000,4410.000000,4420.000000,4420.000000,57967500
2024-06-19,4450.000000,4510.000000,4420.000000,4450.000000,4450.000000,48727600
2024-06-20,4440.000000,4470.000000,4360.000000,4450.000000,4450.000000,35160300
2024-06-21,4450.000000,4530.000000,4410.000000,4490.000000,4490.000000,98313200
2024-06-24,4480.000000,4500.000000,4410.000000,4430.000000,4430.000000,36677200
2024-06-25,4440.000000,4440.000000,4360.000000,4400.000000,4400.000000,50385000
2024-06-26,4400.000000,4450.000000,4370.000000,4420.000000,4420.000000,38397100
2024-06-27,4430.000000,4440.000000,4400.000000,4430.000000,4430.000000,21784700
2024-06-28,4430.000000,4560.000000,4430.000000,4460.000000,4460.000000,127293900
2024-07-01,4490.000000,4620.000000,4490.000000,4620.000000,4620.000000,141627300
2024-07-02,4610.000000,4620.000000,4510.000000,4530.000000,4530.000000,72229800
2024-07-03,4550.000000,4580.000000,4520.000000,4570.000000,4570.000000,30743200
2024-07-04,4580.000000,4610.000000,4550.000000,4550.000000,4550.000000,44755400
2024-07-05,4570.000000,4610.000000,4540.000000,4580.000000,4580.000000,53196500
2024-07-08,4600.000000,4640.000000,4560.000000,4640.000000,4640.000000,69535000
2024-07-09,4620.000000,4620.000000,4540.000000,4560.000000,4560.000000,84784500
2024-07-10,4570.000000,4580.000000,4520.000000,4540.000000,4540.000000,44563900
2024-07-11,4550.000000,4600.000000,4500.000000,4510.000000,4510.000000,71140800
2024-07-12,4510.000000,4570.000000,4500.000000,4540.000000,4540.000000,54299700
2024-07-15,4540.000000,4550.000000,4460.000000,4470.000000,4470.000000,53234000
2024-07-16,4480.000000,4490.000000,4380.000000,4380.000000,4380.000000,83814800
2024-07-17,4420.000000,4470.000000,4400.000000,4460.000000,4460.000000,49379700
2024-07-18,4470.000000,4540.000000,4460.000000,4540.000000,4540.000000,54184300
2024-07-19,4520.000000,4540.000000,4480.000000,4530.000000,4530.000000,40785800
2024-07-22,4530.000000,4540.000000,4480.000000,4520.000000,4520.000000,33128600
2024-07-23,4510.000000,4530.000000,4450.000000,4450.000000,4450.000000,46427300
2024-07-24,4470.000000,4560.000000,4460.000000,4530.000000,4530.000000,50741700
2024-07-25,4530.000000,4530.000000,4450.000000,4490.000000,4490.000000,40364400
2024-07-26,4500.000000,4620.000000,4500.000000,4610.000000,4610.000000,92236800
2024-07-29,4620.000000,4630.000000,4580.000000,4610.000000,4610.000000,42232800
2024-07-30,4610.000000,4610.000000,4520.000000,4540.000000,4540.000000,40995800
2024-07-31,4620.000000,4730.000000,4590.000000,4720.000000,4720.000000,170406600
2024-08-01,4700.000000,4740.000000,4660.000000,4740.000000,4740.000000,50775700
2024-08-02,4710.000000,4740.000000,4670.000000,4690.000000,4690.000000,47509800
2024-08-05,4640.000000,4650.000000,4520.000000,4560.000000,4560.000000,93952300
2024-08-06,4600.000000,4620.000000,4540.000000,4610.000000,4610.000000,56748800
2024-08-07,4600.000000,4630.000000,4560.000000,4630.000000,4630.000000,72464900
2024-08-08,4620.000000,4750.000000,4600.000000,4740.000000,4740.000000,116387300
2024-08-09,4760.000000,4790.000000,4730.000000,4760.000000,4760.000000,44489500
2024-08-12,4760.000000,4780.000000,4720.000000,4760.000000,4760.000000,34027600
2024-08-13,4800.000000,4800.000000,4740.000000,4760.000000,4760.000000,43904800
2024-08-14,4800.000000,4930.000000,4770.000000,4890.000000,4890.000000,91874600
2024-08-15,4890.000000,4920.000000,4840.000000,4890.000000,4890.000000,46694800
2024-08-16,4900.000000,4990.000000,4900.000000,4970.000000,4970.000000,65502100
2024-08-19,4970.000000,5050.000000,4940.000000,5025.000000,5025.000000,54296700
2024-08-20,5050.000000,5150.000000,5025.000000,5125.000000,5125.000000,72618100
